l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse,scale_max,scale_min
262.97,25.44,4.95,73.98,55.22,1190.8887113922665,590.1283194164878,1380.8179460719116,861.1498572547924,61.86886681420494,11.892984437981841,153.05141528870277,105.65449863736477,0.061679042018719855,0.004431654435721902,1.8094404859220463,0.28955754036012415
577.59,26.31,3.43,53.27,44.32,616.5011854127343,1359.7258749756506,1734.1507853761061,664.4958225215069,820.6997666583346,24.384813816209707,160.13499181639673,120.74601913657479,0.05529419944407633,0.0031052088012570485,2.7959066207351433,0.5008538062971769
156.34,26.16,2.08,82.45,40.81,1362.4345945348623,3011.5228241425757,3369.8153814236575,775.0814947211638,982.8566768110782,22.318007407433246,154.24190000885238,138.03825100678975,0.04800148417679753,0.0019595245195147023,2.3359655138043505,0.4176260203783847
474.88,12.61,2.52,60.17,59.74,1381.3725215538564,6441.454320223723,2709.54941019175,1185.0481580042494,1384.265071927919,23.446007311853965,90.50306084223055,77.2564146544967,0.08154349035933188,0.0021089617475680083,2.5098350016354463,0.5725962937818871
114.58,11.83,3.23,93.32,54.78,1280.133954176914,7337.507355456967,3607.612687328127,1492.1933662287238,1675.4219447309338,35.30320132032659,87.22236029217436,91.12332872579205,0.0707729398164157,0.0015087826913392475,4.935077008169015,0.5615355807702845
543.12,28.08,2.71,95.86,43.37,783.0508419328484,1492.5732815283804,1974.1291613940691,639.5057116875636,785.893342640896,20.62831353055531,165.7933672059859,133.077822200903,0.04793407866892623,0.0022324440223008986,2.005697468155148,0.39800736548389903
282.17,20.36,3.92,90.01,50.45,672.1162859006524,1945.8903311249362,1984.2689670365855,920.1689217221702,708.7983953287036,28.513869858300655,127.19791470990653,103.1261259908048,0.060422788335772776,0.0038954798451699612,2.982103161551043,0.5773249381126617
533.27,18.08,2.84,96.31,47.02,922.0456815309476,3271.405546097464,2137.1131737568403,888.1799063334612,1202.2618787098734,23.095283096319864,117.22293006462297,101.73886065781757,0.05996569963518365,0.001798841194121716,3.0068268524158603,0.555112751842776
176.74,11.15,2.55,66.41,48.78,1620.6843454011669,8813.418553230778,4106.578814820324,1293.465682590958,1642.4462423013804,30.00505902141881,82.44998883171935,90.2110240947642,0.07121079067496344,0.0015488089360775879,3.330347650852476,0.5538851445290794
209.05,13.27,4.53,95.2,55.79,1766.9921374004193,1161.5613732136717,1958.242070680074,1187.7304054820954,73.24100831179926,16.43228012885363,94.52577034777036,89.81823223655823,0.07000484607418705,0.0028944786675829913,1.668800315928894,0.3472977329578199
437.79,29.78,2.54,99.24,48.14,815.4115101512984,1606.0060585203619,1916.9705626067291,695.5016642581512,800.3804846668421,18.726249373336792,174.44063136345977,125.58154321879714,0.05048299790870702,0.002458615524153814,1.8271120314196658,0.37423345103803
575.56,28.14,2.98,86.73,47.87,670.4679426180973,1468.986438785866,1629.1140808726416,690.4709165368008,869.1797247528839,20.597958128913106,168.13598721414087,121.23907534518115,0.05207907985841821,0.002683846227736426,2.3840556654450644,0.425951569423322
481.56,29.93,3.82,75.07,51.02,516.0286418631289,1087.0966060602425,1506.0579469223746,691.5720757608096,709.8883884501334,24.428450178958123,177.84352246140196,119.05677073244978,0.05428496759954676,0.00394861967697748,2.7742284498317646,0.512925684994078
236.63,11.93,4.14,74.89,48.72,1167.5860817393225,2694.588751399615,2651.2886321116207,1116.534019006609,153.33081213983377,29.90037496898903,87.81419025248222,92.93815273834197,0.06808333781190548,0.0031081558200503853,1.5240652064674165,0.5501412765780863
127.55,16.09,2.53,85.91,56.11,1354.5555876263813,5738.253649891076,3477.768327257813,1394.1813490674076,1438.093289574613,27.697821398769747,106.55586374810163,93.2811374538142,0.06930538241578663,0.0018260565538933844,2.970804777916409,0.5842156721855262
574.4,18.05,4.89,67.47,40.52,685.7774700140316,1067.6111636297264,1821.723335070158,740.385791776223,293.945148239707,27.866233645203216,121.4429903873605,113.6418672971446,0.05442712590754148,0.005443085050711593,1.4494121775375495,0.5569405329589932
367.87,12.97,4.3,55.53,45.51,1128.2480402845727,1846.2425874998607,2295.138324410821,972.8741845677541,118.96532954374217,26.897577784446085,94.56479381747876,94.74714904920968,0.06781783636742822,0.004252300382047377,1.4085650002614019,0.5279504021728075
487.65,26.91,2.03,98.96,45.8,1082.3058757966749,2190.1710652069946,1933.5869982139693,722.5017023137771,799.6771354353156,14.257918439787565,159.92513772098664,122.42839557232028,0.05119910219808897,0.0022749963113700084,1.9467986550634966,0.30050858355644106
475.05,28.67,3.32,66.29,42.03,652.5804004868945,1164.6918469312593,1943.382309955877,593.8939646793809,749.198631097618,25.410949546218124,171.5834696653994,139.6274235356213,0.04783641859804393,0.002816907982016944,2.488167048586242,0.4503651514343135
179.02,13.64,4.48,75.64,59.29,1783.4139382679357,1172.8370104558044,1979.6061216789049,1271.316729353004,73.31754644008078,16.464671215607275,96.53237544609416,86.81651601909549,0.07440462207620237,0.0028816455462603824,1.6738195830305849,0.3410482771390382
336.32,28.33,3.61,98.36,40.29,652.0063121422684,1122.7739500584657,2106.160928156388,582.0549203078798,722.373697667603,28.794651744053372,168.68618089797445,150.10113226183967,0.04386171369107564,0.0045038032359227325,2.593865664705819,0.4853546393002571
416.73,25.05,4.48,66.72,54.55,528.8002433147955,1117.310285844035,1482.4908119675865,816.7032237265781,407.75250977432194,25.396790467126063,152.93950309917557,102.4697640477689,0.06289777524860267,0.005804220004878182,1.9387582439639186,0.6171437846356762
367.62,18.96,3.54,77.63,51.59,726.696773879298,2679.47901605218,2019.6276696238008,942.3505297006578,1052.7786472767011,27.39557344945735,120.85893903535768,97.32013162614165,0.06434864031270217,0.0021806563589167717,3.8881387902838416,0.5785282136415963
126.58,20.83,4.0,92.5,58.38,1446.2350072112545,1191.9259160477698,1999.7461772561967,1221.2517170626725,72.78005032962997,18.602936920515067,130.65983963866557,100.02986973968999,0.06525943189848353,0.004201284711385717,1.4900368826287067,0.29151660223553305
397.35,22.43,2.04,75.78,56.9,1166.3436729310115,3343.1763132342353,1771.6373247032307,979.5455214264877,960.767781286336,13.78410742590167,136.32723050604457,93.85197367787177,0.0666362597303423,0.0024962113502860496,1.9093802904145083,0.37483223374710184
684.9,14.79,4.15,84.28,44.85,731.3504830527165,2908.7602938507634,2052.7700217532024,875.1055078812982,957.0419689943141,31.93171791514441,105.79563428681601,100.06734293949118,0.06099540047600351,0.0026308481685351857,3.8089185772945555,0.5439495993513512
665.28,14.39,3.72,64.83,40.15,832.531266552624,3435.667191743199,2298.129739868963,847.571978821861,1152.1865082360562,30.817346246062286,100.52789197413163,104.6912958645927,0.05941780162779094,0.0018985664760314412,4.1731179716315445,0.5421574946147267
311.89,10.28,2.86,70.63,40.92,1463.0617539223633,8100.89657830485,3813.880420752762,1069.3043734402468,1494.4236902794696,31.715229347956555,78.56730677951236,96.9943218288291,0.06407550843290188,0.001569193843698536,3.7555278553288702,0.5245091544711304
553.26,27.4,2.23,64.48,47.2,948.8333477997561,1947.2459613909361,1823.1940681756585,719.0249217003379,793.2280243329479,15.41499335529642,161.739226379092,116.47671544060724,0.05547360458375423,0.0028473610384347897,1.8021093342220669,0.3309466492319929
295.49,18.43,2.01,88.72,48.78,1415.6589137021103,4582.52164834288,2759.271346039792,1009.0677057866792,974.5005526052468,17.95240510694572,116.26868348428106,99.70373205143919,0.06234118217480354,0.0028163053039710977,2.393196925223605,0.5192148676737713
213.08,29.67,4.48,64.58,59.45,1208.3688281456687,682.8811993350522,1385.250023998708,891.8102078164886,59.47792741983133,12.091190847673634,173.07049371145425,105.73758240769982,0.06393881736211018,0.0056816630722535425,1.789832725067861,0.2751615476804521
468.27,23.97,2.26,94.17,49.99,996.0609869896032,2592.1042406359215,1876.6894189187262,834.6010149177574,939.3199513492323,16.063597427153933,144.56313486094896,107.23372760233816,0.05761800746992539,0.0021968800643573324,1.8453612975151221,0.39508312470732604
358.16,12.25,2.14,73.01,46.82,1735.2526161325568,7445.659978967685,3576.519966772092,1106.4352587166832,1311.4183147246983,22.726338274334168,87.8783911361105,90.91163903207324,0.06795739155126099,0.0014093041111036765,2.6033786576225233,0.5408461296611973
587.95,10.81,2.19,93.38,59.2,1814.8645158801023,8747.147345472933,2698.617139140781,1219.7367071488543,1411.2221325665375,20.411725283204674,82.08549365615619,78.19157099732489,0.07670928868128148,0.0018424916257283232,2.1309512872066985,0.5334788336128242
260.17,12.15,3.59,79.47,52.04,1019.7351735966348,5593.3254559402985,2868.471615557969,1163.0643031456552,1334.597945911978,33.319453096965546,88.30483085151812,88.90728131775859,0.07047669383972595,0.001756407428247999,4.878386895403963,0.5511678692190107
588.07,18.36,4.06,79.21,47.86,645.7847646375893,2076.663494909686,1801.8092109666472,847.5461603102792,826.7012010644808,28.61919636465855,120.63619053813296,101.26776255983197,0.06101978347114033,0.0029624478673819753,3.3587725704051707,0.5658490059684274
266.13,18.31,4.91,97.1,43.03,1468.6501724372943,768.612535199329,1797.5931912051649,830.8403062569363,68.32324718608488,14.07701324466898,119.17757957839761,114.22503502296205,0.055246738104402726,0.004456279219043412,1.7960300877149993,0.3519248688977892
534.35,28.07,3.9,86.46,54.77,494.99163347665933,1252.881699441197,1358.9683874842676,759.7752518937551,820.3478989897271,23.903005898476568,167.47607786863804,108.86148188421281,0.05778384860945615,0.0029534088586144203,3.1388637057445967,0.5541234593302027
445.34,28.25,3.54,51.04,57.2,550.3435753297098,1455.331445507759,1474.7388099824454,813.4653240639201,865.1754896983595,22.843519245043023,166.19149017954925,98.48509815062731,0.06885674586129092,0.004325455100459021,3.1366152258675806,0.545705256466807
611.47,13.39,3.97,86.08,54.4,809.0548383624667,4010.3916902774586,2150.0867664266357,1026.1075325963438,1223.8816707543388,31.772081843200596,96.34111574841785,86.43895451128282,0.07026512258908815,0.0017427946016398007,4.656902346637711,0.548251564289159
659.49,15.48,3.57,82.24,42.71,815.5809372979654,3227.6254266281007,2188.7153580876093,854.6180278946854,1185.8024585236374,29.328534016532224,106.9161432493993,103.94505568697976,0.058989825291625456,0.0016420202033419929,4.056719184680776,0.5431518903464225
516.69,15.31,3.57,53.62,42.94,835.1753922853095,3323.724555745366,2300.7940322427303,878.5471990294081,1138.0362233966277,29.829779770987894,105.33398940835431,100.0837134810371,0.06378894094658945,0.0018908915878934143,4.030704481635185,0.5663536603339792
530.79,12.35,4.34,78.11,41.87,907.3183519799503,2538.8204254229677,2418.1078123272305,912.0499039377661,299.28816865525494,32.36094178926928,91.02324992842419,99.96820942105911,0.060682578759411965,0.004055995904448551,1.4799228926513095,0.5272161928124286
226.06,11.8,2.4,92.41,40.77,1627.6612408877377,7938.343963212828,4033.989969562853,1092.799455934544,1533.9927458051059,27.79815849619212,85.02337781868097,101.49059069590739,0.061267740315994766,0.0011889976140195566,2.762827628418193,0.5279931444675201
551.38,15.3,3.15,58.05,49.87,929.8120675315138,3964.788132456734,2259.197541577644,969.824784220647,1318.5743481803072,26.7354048395998,104.72734109892052,90.05779433647487,0.07005416680095967,0.0021058350154981764,3.8270462709108486,0.5724748334340558
621.5,15.69,4.56,56.86,43.53,702.3827551422712,1851.561335483446,1948.3324987697893,833.28091726231,514.8507335174887,30.701304983396618,110.40320211071977,101.20544077809713,0.06225345735458419,0.003994604419937672,2.322491913961539,0.5650684716397759
168.43,24.0,3.02,51.26,46.58,874.7456103491736,2457.779068796345,2545.059830251543,893.696739737995,1072.5731321879587,27.578296888184447,145.0379210749382,114.20698774043088,0.06044283488801137,0.0031247548144147526,3.09930666861254,0.5948555073243583
552.19,12.93,3.44,64.59,46.06,971.2424513020514,4804.235952218626,2551.0074876265417,976.317071520033,1375.8321254157265,30.725431584689918,93.29574415611233,92.8278318625285,0.06701016987909582,0.0016692018033598393,4.566710199035672,0.5476215513912047
309.88,12.38,2.48,74.46,47.11,1466.3657745170037,7145.0261461229575,3451.9395277587864,1113.8744416290099,1407.3832473654747,26.236322278450178,88.3483555667836,91.94718168161388,0.06783583975020954,0.002195964872858892,2.750432598152888,0.5442106800920138
659.29,21.18,3.84,68.17,47.02,602.3609905655069,1813.0641654730564,1643.1239529958675,780.2288720366109,928.9356366833042,26.53206400723435,135.0193165829842,106.04598348878271,0.05923630936696147,0.0023196707184337828,3.4558090000764063,0.5820465964260247
240.71,13.66,2.56,83.15,59.46,1331.6870175104943,6514.149128706524,3099.403595137441,1293.0111223648405,1482.762395029421,25.650091144255722,94.49351589140664,83.52234290002772,0.0750834892354263,0.0019466659427370854,3.1030608397783834,0.5672148948709071
529.25,17.9,2.94,99.17,52.36,881.934785997778,3405.2329376356774,2005.090306421779,951.9944906340397,1267.7924268336642,23.29862532559803,115.97826250334806,94.53323365996069,0.06422069180232465,0.0019442142013003881,3.3196167311525984,0.5606932717777735
385.25,13.22,3.48,89.37,43.75,968.7207128313581,4579.19603249969,2708.1387458806416,971.165546774594,1286.0398226615994,31.670868797037524,93.93586313851951,99.55015865926306,0.06187953737651141,0.0016442792347316007,4.512329174633387,0.5363277275496622
688.6,10.93,3.67,91.03,47.36,1028.7388387675715,6131.996410718292,2674.2487851177643,1018.8700794213511,1552.0582019439132,33.33173370598648,84.18167215803228,90.45153003319098,0.06682182053038585,0.0015500024627574354,5.263002767020687,0.5233660624820622
374.99,28.32,3.71,50.84,53.86,550.3110811388141,1346.412279989764,1593.9751946709239,782.9165758823993,761.0587597514005,24.452924898127147,166.92903709380562,104.98102858871343,0.06516273998996854,0.004106305064839891,2.974746409064402,0.5568981258961647
634.33,15.51,2.71,98.76,42.99,1086.0200773296729,4100.41744536542,2474.5261692529466,888.5659021770532,1240.0451565511316,23.932581426251666,105.15352306143903,102.96384667275785,0.05893143726310675,0.0015731988326452067,2.829667668978218,0.5370913588874695
687.54,12.89,3.98,70.64,58.94,807.7499674111683,4805.997601580158,2045.89607471585,1069.896106191338,1651.8692723675085,32.09200496853722,94.81214792336836,80.20988388871469,0.07662425093329021,0.0021732180714044876,5.790793277040002,0.560647733020811
211.21,12.68,2.27,89.49,46.41,1650.7652279384235,7567.532553906316,3898.3846160225244,1178.7924107849205,1436.4575505880568,25.744276543789177,89.30037461908609,95.32400094916669,0.06543554392201385,0.0013500350616939482,2.5822300939094416,0.5421919710595342
340.65,23.59,3.67,78.25,58.15,609.6792032450621,1926.9043051397543,1700.9855857575735,934.7666003212762,905.9252555697194,25.622333331542166,143.54123503911364,96.80012042747927,0.06546514658478224,0.0027155043193420325,3.4946136314877077,0.6081109166613544
315.38,17.57,3.1,56.14,44.5,902.9985475296518,3306.698789703669,2449.745030442453,909.1182117543884,1200.5864820170725,27.00771840793234,114.65737247283137,102.87489042814136,0.0629738772892359,0.0020135246819208224,3.640137258925931,0.5814527946275669
333.73,18.8,2.65,81.57,51.25,1004.1200579747233,3524.2565398104866,2387.932266796504,980.3114069544893,1182.6912748481116,22.54932755986157,119.74557341713904,97.20490496190655,0.06406064159731742,0.001747472569893526,2.7898247431319265,0.5750697331236209
162.33,15.96,4.27,94.29,59.1,1630.0116032021606,1155.0037494927021,1928.7636595171239,1250.1603542361916,71.67674985856002,16.908933499483133,107.68673223980707,91.34598391269223,0.06991576732612052,0.0033549417586555123,1.610757076913936,0.3179441325840975
448.7,16.47,3.02,89.14,42.42,944.6688890157166,3551.2391495915203,2462.4972238717187,875.0256927907326,1221.5367156663829,26.517106083400538,109.25387252516522,106.53733412357101,0.05787282748022988,0.0015039212952840187,3.524138651649544,0.5464637723926665
540.88,27.72,4.57,99.98,52.28,482.89892924229815,876.8108455038442,1343.1757148089896,721.742037306689,436.55019692331376,24.54936818642949,166.53988151925415,113.9333717417892,0.05479026366519904,0.005620351693066542,2.0414035393628054,0.567594625070247
436.95,24.01,2.54,93.28,44.48,908.6388037974034,2196.768473162096,2156.198366937831,755.9646334421444,908.6001979244726,20.157367625494437,145.74235864942943,118.72286407607521,0.052692880336890444,0.0019159931744372396,2.0421295651671,0.4546389219710391
458.76,20.61,4.39,75.31,54.25,584.673406927179,1534.7058119840667,1625.1385762467462,887.3142213724028,520.2009629669002,27.237058925985686,130.490341543216,96.53874495805415,0.06487045094919322,0.004414604005580808,2.3952215400790635,0.5898881742512884
413.61,26.67,3.49,56.35,45.91,619.5147047287244,1412.7592112112948,1819.965798280299,701.5325772736862,804.825770188111,25.26374623947151,159.10979518277466,119.01077264111235,0.05606511172933989,0.003157518604730225,2.9064741704518786,0.5323853016259926
336.67,17.04,2.89,66.87,52.57,970.9466838143002,3889.578163977567,2404.021442025613,1031.6706896667295,1281.786300881006,24.968117942826353,111.21972601817552,91.66753883043697,0.06900456135050412,0.0019339574832912669,3.481653217721144,0.5804084147577103
280.08,17.09,3.4,56.21,44.84,849.1973918965546,3214.647105320057,2437.8661469286667,931.4439706239958,1127.8423931257162,29.324287482735894,111.8410599122744,102.13985875272941,0.06360435858461809,0.0021690925982444623,3.9395047750814283,0.5807774487740296
230.54,21.94,4.04,96.53,50.06,1152.986230675348,1056.8525038562375,1747.1176116389581,907.0661107786408,70.81403750918581,18.152745614965518,135.43470241458672,108.4354041816548,0.058427248629900744,0.005089190814232588,1.3856914647825522,0.30600706488539803
505.11,28.15,3.98,99.63,57.31,482.0772170206812,1272.1985864407325,1322.1677571845564,793.1148828788674,809.0358098750012,23.889979500995135,166.03485640956325,105.79041153777096,0.058785757205890174,0.002833883804971181,3.2077171824249455,0.577952029537481
329.32,16.89,3.27,74.75,52.04,859.2187841683769,3571.763919439036,2305.5703464333515,1017.2023580534773,1235.0442126566938,27.576516531199854,110.52229308412643,93.48066143433128,0.06711572460059773,0.0018515165143187828,4.098622964357204,0.5731610444253127
667.03,11.47,2.11,94.43,51.02,1807.1063359120153,7848.6848184996,2693.1644324123336,1106.3059641460231,1305.5330615430757,19.486437737721854,85.65223609982162,85.5429518647162,0.0700007722459278,0.0017531829797462898,2.1749095088367847,0.5268728064985092
