l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse
659.49,15.48,3.57,82.24,42.71,815.5808691,3227.625648,2188.715333,854.618028,1185.80458,29.32853612,106.9161433,103.9450557,0.058989825,0.00164202
531.17,13.98,3.85,59.34,50.11,816.9020393,3809.071031,2232.545857,986.525237,1130.448929,31.15203374,98.07339163,88.9104262,0.070901102,0.001875639
416.45,17.92,3.35,77.58,40.8,818.6807296,2679.580131,2304.585524,809.7705055,1068.311375,28.18917811,118.6994551,113.3986582,0.055220027,0.001606859
138.94,17.55,4.02,82.56,46.83,819.9866556,2733.481172,2514.495574,1057.413106,667.9027151,33.6485665,115.0748494,107.928181,0.060061502,0.001680735
143.59,18.65,3.68,58.93,59.4,822.1069591,3123.536541,2441.369844,1260.293125,950.8920688,31.64283459,120.2172114,91.42791118,0.074498891,0.00293127
281.11,25.61,2.72,72.35,55.65,830.3480279,2302.514167,2050.578584,925.6789597,988.5485494,21.06997131,151.4447203,101.9461897,0.063134135,0.002459159
591.18,27.14,2.17,82.52,52.35,831.9495466,2944.196216,1142.740471,787.651899,2114.257539,16.06973046,161.1391581,108.0874389,0.057665303,0.002940769
448.16,29.74,2.35,66.24,49.13,832.3502467,1935.276308,1802.389149,716.6893575,1107.014876,17.92076935,172.1195839,118.6702942,0.055077332,0.002996047
665.28,14.39,3.72,64.83,40.15,832.5310664,3435.668269,2298.129675,847.5719792,1152.192295,30.81735238,100.527892,104.6912959,0.059417802,0.00152486
637.07,15.4,3.37,60.6,58.02,832.7476262,4126.927587,1928.935795,1031.852741,1549.98774,26.94641914,104.9403381,81.69653558,0.076762148,0.002456781
516.69,15.31,3.57,53.62,42.94,835.1750478,3323.725859,2300.793873,878.5471997,1138.046029,29.82978998,105.3339894,100.0837135,0.063788941,0.001890892
494.12,23.58,2.62,99.83,51.16,839.9226051,2408.894099,1799.772192,840.6250937,1017.459224,18.82005832,141.9334384,105.1449051,0.058466425,0.002183813
