l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse,scale_max,scale_min
157.48,29.2,3.14,99.27,57.69,765.2291753383693,2115.1616945005712,2221.746250102673,992.5387793692697,1042.632317092234,26.515951369793438,169.44124485021192,111.75650772372241,0.0582837676999713,0.002572816088282727,3.1958374596374015,0.5659465787459447
464.84,27.01,4.77,95.79,40.81,777.821182525315,561.322060796173,1662.9069082105239,575.3417382540241,97.41697241846425,21.45725535728555,164.84331368172906,143.51352884402817,0.044854391433489835,0.008089777413177622,1.3244282188151821,0.3980394536883849
175.9,18.66,2.51,86.65,58.89,1168.7052052394592,4385.634623742431,2851.4292106198313,1250.3110848082179,1249.2394133550533,24.099494074047847,118.93705046919604,92.02424575693416,0.06932845618773915,0.0020846388923656005,2.6683907623834204,0.5934868672945883
678.93,21.87,2.38,86.4,41.13,1008.4085733619095,2426.900409784745,2045.8662416210616,727.0358154578922,928.7306074549323,18.263412214235995,137.41351611971172,120.14792296498489,0.05159577838426012,0.002004066431459924,1.7996466401055509,0.40760512450564257
592.61,20.01,2.33,70.3,53.6,1051.26074183294,3229.356401298759,1709.9611100540913,928.6595435885689,1048.9355538824552,16.211179191358493,127.13974509480039,93.02867574507331,0.06664640533597573,0.0025295814820098473,1.7186903200332733,0.4409868450355862
352.61,11.39,3.8,99.83,51.16,997.0918829146487,5531.880598250619,2793.4389036351477,1112.8798305502046,1236.1739617655905,34.134147084963764,85.40209902484125,89.05360775720068,0.06872390111603963,0.001789484526858448,4.778170675886883,0.5350965640069585
681.84,29.51,2.11,85.56,54.72,907.1737373321118,1920.4301761743066,1007.8606926238194,762.5062678629415,810.3965334004233,10.664551435529095,174.1139941972621,108.78510289217971,0.05711652410848115,0.0034904591293203483,1.3790451772493058,0.23210893199945062
599.4,17.97,2.82,56.43,42.12,946.0897874093324,3048.1199674257223,2242.8763718587265,816.7983313619777,1125.398344097221,23.474580501497467,118.97809183532803,106.05330072652148,0.05989476900263846,0.0020399414553784576,2.767592725413452,0.5714341573754735
356.06,27.83,3.85,96.08,45.99,576.4426024326381,1171.3607065811518,1785.5114059025257,680.0656823996975,681.3898155104052,26.73497485243504,166.65350823752482,128.64139401793145,0.04988903846846278,0.0050169645693107934,2.708632199873887,0.5374170582329069
404.23,23.17,4.29,52.15,53.97,557.1641436609619,1409.5063534104543,1593.5692789806112,851.9125204649696,489.6963155221409,26.386050100269426,143.06165360421306,96.92551862278364,0.06873900178487523,0.005357813027758475,2.238612838202266,0.6307537337390244
514.95,22.59,3.46,72.88,54.66,628.8105608563043,2084.289788995571,1588.644442165403,869.6611820629931,1100.0498346464358,23.982452977463844,139.9269375685714,97.45921877644442,0.06442123550938568,0.0026621534051134055,3.642988803298071,0.5982041109188376
380.69,24.1,3.57,82.87,51.19,620.3844319594954,1773.788333305214,1754.6405102010513,826.0870915827527,899.4594999529738,25.293454788998034,146.52481918865976,107.3624471195348,0.05880783278918283,0.0027428381000752645,3.3354302152124795,0.5950865841004257
381.51,24.22,3.84,64.12,57.56,567.6943451578186,1707.7235228995585,1590.3915508088273,894.8982751831986,830.1019161522979,25.46230462261617,147.1656481788735,96.23532911329643,0.06729892544132773,0.003257237837285818,3.318676660678785,0.6223087364665205
415.45,12.51,3.67,70.19,53.39,942.0477925190113,5002.4332853913675,2552.0150753083426,1089.1989531189188,1308.0623317110533,32.167845918489434,91.33899273358315,85.73541030390115,0.0727388556282843,0.0016969450095155585,4.79047292544033,0.5565069101451813
416.27,13.9,3.84,60.06,53.19,836.2450977382875,3880.231159921351,2310.958737122704,1045.0101438426543,1086.5405823805934,31.518221003661292,98.36855231613953,86.47826506292256,0.07347833636454257,0.0021991327946558727,4.235320861078103,0.5739255533276593
160.21,22.23,3.1,89.74,52.09,873.265856762583,2864.827442566293,2498.2458735356454,1045.9372917867613,1152.5991445630827,27.915455578514436,136.22384917311425,106.63440719215897,0.060377751644063976,0.0019623266577890198,3.4878374336712206,0.5967625670649368
659.43,20.28,4.83,68.5,43.5,1148.8701928874877,714.7193929511757,1261.8306932992346,725.6575202631338,66.42725854657543,14.042953300420738,135.466416612355,113.32575877248453,0.0556386746525119,0.005409371319430506,1.6396952036892625,0.3162451209408775
103.52,28.98,3.12,55.61,59.02,893.7463434239558,2643.955044618981,2646.1164714931633,1161.6458499658452,1221.0555957096833,30.211639936418024,169.76549233782578,109.17410233990437,0.06664889884698506,0.004857829700842058,3.36443965319385,0.5987159772812807
